frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,camera_id,camera_latitude,camera_longitude
124,4.133,11,2,car,0.7948,75,73,107,101,91,87,CAM_01,28.6139,77.209
124,4.133,19,2,car,0.7563,150,104,194,143,172,123,CAM_01,28.6139,77.209
124,4.133,23,2,car,0.4591,18,39,36,57,27,48,CAM_01,28.6139,77.209
124,4.133,54,2,car,0.6943,1,47,9,65,5,56,CAM_01,28.6139,77.209
124,4.133,7,7,truck,0.5614,146,32,174,65,160,48,CAM_01,28.6139,77.209
124,4.133,57,2,car,0.4018,96,41,117,59,106,50,CAM_01,28.6139,77.209
124,4.133,53,2,car,0.4109,87,63,114,89,100,76,CAM_01,28.6139,77.209
124,4.133,59,2,car,0.5234,0,39,25,60,12,49,CAM_01,28.6139,77.209
125,4.167,3,2,car,0.4576,172,133,202,143,187,138,CAM_01,28.6139,77.209
125,4.167,5,2,car,0.8249,58,104,107,143,82,123,CAM_01,28.6139,77.209
125,4.167,6,2,car,0.8125,136,77,172,109,154,93,CAM_01,28.6139,77.209
125,4.167,9,2,car,0.4142,34,38,50,51,42,44,CAM_01,28.6139,77.209
125,4.167,11,2,car,0.7631,75,73,107,101,91,87,CAM_01,28.6139,77.209
125,4.167,19,2,car,0.7127,150,105,195,143,172,124,CAM_01,28.6139,77.209
125,4.167,23,2,car,0.4254,18,39,36,57,27,48,CAM_01,28.6139,77.209
125,4.167,54,2,car,0.7008,1,47,9,65,5,56,CAM_01,28.6139,77.209
125,4.167,7,7,truck,0.532,146,32,173,65,159,48,CAM_01,28.6139,77.209
125,4.167,57,2,car,0.4261,96,41,117,59,106,50,CAM_01,28.6139,77.209
125,4.167,53,2,car,0.3537,87,63,114,90,100,76,CAM_01,28.6139,77.209
125,4.167,59,2,car,0.5293,0,39,25,60,12,49,CAM_01,28.6139,77.209
125,4.167,25,2,car,0.3415,87,63,113,83,100,73,CAM_01,28.6139,77.209
126,4.2,3,2,car,0.4392,173,134,202,143,187,138,CAM_01,28.6139,77.209
126,4.2,5,2,car,0.8228,58,104,107,144,82,124,CAM_01,28.6139,77.209
126,4.2,6,2,car,0.8106,136,78,172,110,154,94,CAM_01,28.6139,77.209
126,4.2,9,2,car,0.366,34,38,50,51,42,44,CAM_01,28.6139,77.209
126,4.2,11,2,car,0.7598,74,73,107,101,90,87,CAM_01,28.6139,77.209
126,4.2,19,2,car,0.7692,150,105,194,143,172,124,CAM_01,28.6139,77.209
126,4.2,23,2,car,0.3782,19,39,37,57,28,48,CAM_01,28.6139,77.209
126,4.2,54,2,car,0.6957,1,47,9,65,5,56,CAM_01,28.6139,77.209
126,4.2,7,7,truck,0.6183,146,32,174,65,160,48,CAM_01,28.6139,77.209
126,4.2,57,2,car,0.3818,96,41,117,59,106,50,CAM_01,28.6139,77.209
126,4.2,53,2,car,0.4359,87,64,114,90,100,77,CAM_01,28.6139,77.209
126,4.2,59,2,car,0.4335,0,39,25,60,12,49,CAM_01,28.6139,77.209
126,4.2,25,2,car,0.3135,87,64,113,83,100,73,CAM_01,28.6139,77.209
127,4.233,3,2,car,0.3433,175,136,201,143,188,139,CAM_01,28.6139,77.209
127,4.233,5,2,car,0.8307,58,105,106,144,82,124,CAM_01,28.6139,77.209
127,4.233,6,2,car,0.8321,137,78,172,110,154,94,CAM_01,28.6139,77.209
127,4.233,9,2,car,0.4463,35,38,51,50,43,44,CAM_01,28.6139,77.209
127,4.233,11,2,car,0.8187,74,73,107,101,90,87,CAM_01,28.6139,77.209
127,4.233,19,2,car,0.7843,150,106,194,143,172,124,CAM_01,28.6139,77.209
127,4.233,23,2,car,0.4008,19,39,37,57,28,48,CAM_01,28.6139,77.209
127,4.233,54,2,car,0.6855,1,47,9,65,5,56,CAM_01,28.6139,77.209
127,4.233,7,7,truck,0.6069,146,32,174,65,160,48,CAM_01,28.6139,77.209
127,4.233,57,2,car,0.302,96,41,117,59,106,50,CAM_01,28.6139,77.209
127,4.233,53,2,car,0.5663,87,64,114,90,100,77,CAM_01,28.6139,77.209
127,4.233,59,2,car,0.3386,0,39,25,59,12,49,CAM_01,28.6139,77.209
127,4.233,40,2,car,0.4823,4,42,25,60,14,51,CAM_01,28.6139,77.209
128,4.267,5,2,car,0.8651,58,105,106,144,82,124,CAM_01,28.6139,77.209
128,4.267,6,2,car,0.8315,136,79,172,110,154,94,CAM_01,28.6139,77.209
128,4.267,9,2,car,0.3731,35,38,52,51,43,44,CAM_01,28.6139,77.209
128,4.267,11,2,car,0.7934,74,73,107,101,90,87,CAM_01,28.6139,77.209
128,4.267,19,2,car,0.8012,150,106,194,143,172,124,CAM_01,28.6139,77.209
128,4.267,23,2,car,0.4928,19,39,37,56,28,47,CAM_01,28.6139,77.209
128,4.267,54,2,car,0.6691,1,47,9,65,5,56,CAM_01,28.6139,77.209
128,4.267,7,7,truck,0.538,147,32,173,64,160,48,CAM_01,28.6139,77.209
128,4.267,53,2,car,0.5117,87,64,114,91,100,77,CAM_01,28.6139,77.209
128,4.267,59,2,car,0.3335,0,39,25,59,12,49,CAM_01,28.6139,77.209
128,4.267,40,2,car,0.486,4,42,26,60,15,51,CAM_01,28.6139,77.209
129,4.3,5,2,car,0.8609,58,106,106,143,82,124,CAM_01,28.6139,77.209
129,4.3,6,2,car,0.8184,136,79,172,110,154,94,CAM_01,28.6139,77.209
129,4.3,9,2,car,0.3646,35,38,52,51,43,44,CAM_01,28.6139,77.209
129,4.3,11,2,car,0.7403,74,73,107,102,90,87,CAM_01,28.6139,77.209
129,4.3,19,2,car,0.7361,150,107,194,143,172,125,CAM_01,28.6139,77.209
129,4.3,23,2,car,0.395,20,39,37,56,28,47,CAM_01,28.6139,77.209
129,4.3,54,2,car,0.6802,1,47,10,65,5,56,CAM_01,28.6139,77.209
129,4.3,7,7,truck,0.5338,148,32,172,61,160,46,CAM_01,28.6139,77.209
129,4.3,53,2,car,0.4903,87,64,114,91,100,77,CAM_01,28.6139,77.209
129,4.3,40,2,car,0.4689,5,42,27,60,16,51,CAM_01,28.6139,77.209
130,4.333,5,2,car,0.8559,58,106,105,143,81,124,CAM_01,28.6139,77.209
130,4.333,6,2,car,0.8025,136,79,172,111,154,95,CAM_01,28.6139,77.209
130,4.333,9,2,car,0.3333,35,38,52,51,43,44,CAM_01,28.6139,77.209
130,4.333,11,2,car,0.6501,74,73,107,102,90,87,CAM_01,28.6139,77.209
130,4.333,19,2,car,0.7381,151,107,194,143,172,125,CAM_01,28.6139,77.209
130,4.333,23,2,car,0.3902,20,39,37,56,28,47,CAM_01,28.6139,77.209
130,4.333,54,2,car,0.6878,1,47,10,64,5,55,CAM_01,28.6139,77.209
130,4.333,7,7,truck,0.522,148,32,172,60,160,46,CAM_01,28.6139,77.209
130,4.333,53,2,car,0.3159,88,66,113,91,100,78,CAM_01,28.6139,77.209
130,4.333,40,2,car,0.425,6,42,27,60,16,51,CAM_01,28.6139,77.209
130,4.333,25,2,car,0.3008,86,64,114,86,100,75,CAM_01,28.6139,77.209
131,4.367,5,2,car,0.852,57,106,105,143,81,124,CAM_01,28.6139,77.209
131,4.367,6,2,car,0.8064,136,79,172,111,154,95,CAM_01,28.6139,77.209
131,4.367,11,2,car,0.6775,73,74,107,103,90,88,CAM_01,28.6139,77.209
131,4.367,19,2,car,0.7488,151,108,194,143,172,125,CAM_01,28.6139,77.209
131,4.367,23,2,car,0.3826,20,39,37,56,28,47,CAM_01,28.6139,77.209
131,4.367,54,2,car,0.7235,1,47,10,64,5,55,CAM_01,28.6139,77.209
131,4.367,7,7,truck,0.4703,147,32,173,63,160,47,CAM_01,28.6139,77.209
131,4.367,53,2,car,0.348,88,67,113,91,100,79,CAM_01,28.6139,77.209
131,4.367,40,2,car,0.52,6,42,27,59,16,50,CAM_01,28.6139,77.209
131,4.367,63,2,car,0.5823,73,81,107,107,90,94,CAM_01,28.6139,77.209
131,4.367,25,2,car,0.3102,86,65,113,86,99,75,CAM_01,28.6139,77.209
132,4.4,5,2,car,0.8592,57,107,104,144,80,125,CAM_01,28.6139,77.209
132,4.4,6,2,car,0.7795,137,80,172,111,154,95,CAM_01,28.6139,77.209
132,4.4,11,2,car,0.7131,73,74,107,103,90,88,CAM_01,28.6139,77.209
132,4.4,19,2,car,0.7871,151,108,195,143,173,125,CAM_01,28.6139,77.209
132,4.4,23,2,car,0.4075,20,39,37,56,28,47,CAM_01,28.6139,77.209
132,4.4,54,2,car,0.7184,1,47,11,64,6,55,CAM_01,28.6139,77.209
132,4.4,7,7,truck,0.5079,147,32,174,64,160,48,CAM_01,28.6139,77.209
132,4.4,53,2,car,0.3829,87,67,113,91,100,79,CAM_01,28.6139,77.209
132,4.4,40,2,car,0.4878,7,42,27,59,17,50,CAM_01,28.6139,77.209
132,4.4,63,2,car,0.4213,72,81,107,107,89,94,CAM_01,28.6139,77.209
132,4.4,25,2,car,0.3049,86,65,113,86,99,75,CAM_01,28.6139,77.209
132,4.4,9,2,car,0.3009,35,38,51,50,43,44,CAM_01,28.6139,77.209
133,4.433,5,2,car,0.8331,57,108,104,144,80,126,CAM_01,28.6139,77.209
133,4.433,6,2,car,0.7664,137,80,173,112,155,96,CAM_01,28.6139,77.209
133,4.433,11,2,car,0.7347,73,74,107,104,90,89,CAM_01,28.6139,77.209
133,4.433,19,2,car,0.711,151,109,195,143,173,126,CAM_01,28.6139,77.209
133,4.433,23,2,car,0.3781,21,39,38,56,29,47,CAM_01,28.6139,77.209
133,4.433,54,2,car,0.7284,1,47,11,64,6,55,CAM_01,28.6139,77.209
133,4.433,7,7,truck,0.4799,147,32,174,65,160,48,CAM_01,28.6139,77.209
133,4.433,53,2,car,0.4234,87,66,113,92,100,79,CAM_01,28.6139,77.209
133,4.433,40,2,car,0.6269,8,42,27,59,17,50,CAM_01,28.6139,77.209
134,4.467,5,2,car,0.8572,57,108,104,143,80,125,CAM_01,28.6139,77.209
134,4.467,6,2,car,0.7655,137,80,173,112,155,96,CAM_01,28.6139,77.209
134,4.467,11,2,car,0.8174,73,74,107,104,90,89,CAM_01,28.6139,77.209
134,4.467,19,2,car,0.6751,152,109,195,143,173,126,CAM_01,28.6139,77.209
134,4.467,23,2,car,0.3328,21,39,38,56,29,47,CAM_01,28.6139,77.209
134,4.467,54,2,car,0.717,1,47,11,64,6,55,CAM_01,28.6139,77.209
134,4.467,7,7,truck,0.4758,147,32,174,65,160,48,CAM_01,28.6139,77.209
134,4.467,53,2,car,0.4601,87,66,113,92,100,79,CAM_01,28.6139,77.209
134,4.467,40,2,car,0.5895,8,42,27,59,17,50,CAM_01,28.6139,77.209
134,4.467,64,2,car,0.3282,150,68,180,94,165,81,CAM_01,28.6139,77.209
135,4.5,5,2,car,0.8067,57,109,104,143,80,126,CAM_01,28.6139,77.209
135,4.5,6,2,car,0.7799,137,80,173,113,155,96,CAM_01,28.6139,77.209
135,4.5,11,2,car,0.8481,73,74,107,104,90,89,CAM_01,28.6139,77.209
135,4.5,19,2,car,0.7463,152,109,195,143,173,126,CAM_01,28.6139,77.209
135,4.5,23,2,car,0.3528,21,39,38,56,29,47,CAM_01,28.6139,77.209
135,4.5,54,2,car,0.716,1,46,12,64,6,55,CAM_01,28.6139,77.209
135,4.5,7,7,truck,0.4292,147,32,174,65,160,48,CAM_01,28.6139,77.209
135,4.5,53,2,car,0.3697,87,67,113,92,100,79,CAM_01,28.6139,77.209
135,4.5,40,2,car,0.6475,8,42,28,59,18,50,CAM_01,28.6139,77.209
135,4.5,64,2,car,0.338,152,71,179,94,165,82,CAM_01,28.6139,77.209
135,4.5,25,2,car,0.3411,86,65,112,85,99,75,CAM_01,28.6139,77.209
136,4.533,5,2,car,0.7115,57,109,104,143,80,126,CAM_01,28.6139,77.209
136,4.533,6,2,car,0.8211,136,81,173,113,154,97,CAM_01,28.6139,77.209
136,4.533,11,2,car,0.8577,73,74,107,104,90,89,CAM_01,28.6139,77.209
136,4.533,19,2,car,0.7479,152,110,195,143,173,126,CAM_01,28.6139,77.209
136,4.533,23,2,car,0.3008,21,39,38,56,29,47,CAM_01,28.6139,77.209
136,4.533,54,2,car,0.7189,1,46,12,64,6,55,CAM_01,28.6139,77.209
136,4.533,7,7,truck,0.375,147,32,174,65,160,48,CAM_01,28.6139,77.209
136,4.533,53,2,car,0.3855,87,67,113,92,100,79,CAM_01,28.6139,77.209
136,4.533,40,2,car,0.6323,9,42,28,59,18,50,CAM_01,28.6139,77.209
136,4.533,64,2,car,0.4437,151,70,179,95,165,82,CAM_01,28.6139,77.209
136,4.533,65,5,bus,0.3416,147,32,173,65,160,48,CAM_01,28.6139,77.209
136,4.533,25,2,car,0.3679,86,66,111,85,98,75,CAM_01,28.6139,77.209
137,4.567,5,2,car,0.7454,57,110,103,143,80,126,CAM_01,28.6139,77.209
137,4.567,6,2,car,0.8176,136,81,173,113,154,97,CAM_01,28.6139,77.209
137,4.567,11,2,car,0.8534,73,74,106,104,89,89,CAM_01,28.6139,77.209
137,4.567,19,2,car,0.7696,153,111,196,143,174,127,CAM_01,28.6139,77.209
137,4.567,23,2,car,0.3005,21,39,38,55,29,47,CAM_01,28.6139,77.209
137,4.567,54,2,car,0.7107,1,46,12,63,6,54,CAM_01,28.6139,77.209
137,4.567,53,2,car,0.4561,87,66,114,92,100,79,CAM_01,28.6139,77.209
137,4.567,40,2,car,0.6254,9,42,28,59,18,50,CAM_01,28.6139,77.209
137,4.567,64,2,car,0.4571,150,70,179,95,164,82,CAM_01,28.6139,77.209
137,4.567,25,2,car,0.3597,87,66,111,84,99,75,CAM_01,28.6139,77.209
137,4.567,66,2,car,0.3092,87,65,110,75,98,70,CAM_01,28.6139,77.209
137,4.567,57,2,car,0.3167,95,41,118,60,106,50,CAM_01,28.6139,77.209
138,4.6,5,2,car,0.7192,56,111,102,144,79,127,CAM_01,28.6139,77.209
138,4.6,6,2,car,0.8302,136,81,173,114,154,97,CAM_01,28.6139,77.209
138,4.6,11,2,car,0.8618,72,75,107,104,89,89,CAM_01,28.6139,77.209
138,4.6,19,2,car,0.7808,153,111,196,143,174,127,CAM_01,28.6139,77.209
138,4.6,54,2,car,0.6665,1,46,12,63,6,54,CAM_01,28.6139,77.209
138,4.6,53,2,car,0.562,86,66,114,93,100,79,CAM_01,28.6139,77.209
138,4.6,40,2,car,0.6339,9,42,29,59,19,50,CAM_01,28.6139,77.209
138,4.6,64,2,car,0.5288,150,70,180,95,165,82,CAM_01,28.6139,77.209
138,4.6,25,2,car,0.3239,87,66,110,84,98,75,CAM_01,28.6139,77.209
138,4.6,66,2,car,0.3089,84,66,112,78,98,72,CAM_01,28.6139,77.209
138,4.6,57,2,car,0.3405,95,41,118,60,106,50,CAM_01,28.6139,77.209
138,4.6,7,7,truck,0.3704,147,32,174,66,160,49,CAM_01,28.6139,77.209
139,4.633,5,2,car,0.7205,56,111,102,143,79,127,CAM_01,28.6139,77.209
139,4.633,6,2,car,0.8252,137,82,173,114,155,98,CAM_01,28.6139,77.209
139,4.633,11,2,car,0.86,72,75,107,105,89,90,CAM_01,28.6139,77.209
139,4.633,19,2,car,0.7783,153,112,196,143,174,127,CAM_01,28.6139,77.209
139,4.633,54,2,car,0.5894,1,46,13,63,7,54,CAM_01,28.6139,77.209
139,4.633,53,2,car,0.4749,86,66,114,93,100,79,CAM_01,28.6139,77.209
139,4.633,40,2,car,0.5782,9,42,29,59,19,50,CAM_01,28.6139,77.209
139,4.633,64,2,car,0.4233,153,76,177,96,165,86,CAM_01,28.6139,77.209
139,4.633,66,2,car,0.358,83,66,114,80,98,73,CAM_01,28.6139,77.209
139,4.633,57,2,car,0.3312,95,41,118,61,106,51,CAM_01,28.6139,77.209
139,4.633,7,5,bus,0.569,147,32,174,67,160,49,CAM_01,28.6139,77.209
140,4.667,5,2,car,0.7395,56,112,102,143,79,127,CAM_01,28.6139,77.209
140,4.667,6,2,car,0.8186,137,82,174,114,155,98,CAM_01,28.6139,77.209
140,4.667,11,2,car,0.8627,72,75,106,105,89,90,CAM_01,28.6139,77.209
140,4.667,19,2,car,0.7897,153,112,196,143,174,127,CAM_01,28.6139,77.209
140,4.667,54,2,car,0.6751,1,46,13,63,7,54,CAM_01,28.6139,77.209
140,4.667,53,2,car,0.5752,86,66,114,93,100,79,CAM_01,28.6139,77.209
140,4.667,40,2,car,0.6191,10,42,30,59,20,50,CAM_01,28.6139,77.209
140,4.667,64,2,car,0.4589,151,71,180,96,165,83,CAM_01,28.6139,77.209
140,4.667,57,2,car,0.3517,95,41,118,61,106,51,CAM_01,28.6139,77.209
140,4.667,7,5,bus,0.5878,147,33,174,67,160,50,CAM_01,28.6139,77.209
140,4.667,68,7,truck,0.3107,148,32,173,66,160,49,CAM_01,28.6139,77.209
140,4.667,23,2,car,0.3038,22,39,39,55,30,47,CAM_01,28.6139,77.209
140,4.667,25,2,car,0.3074,87,66,110,84,98,75,CAM_01,28.6139,77.209
141,4.7,5,2,car,0.6613,56,112,102,143,79,127,CAM_01,28.6139,77.209
141,4.7,6,2,car,0.8292,136,82,174,114,155,98,CAM_01,28.6139,77.209
141,4.7,11,2,car,0.8686,71,75,106,105,88,90,CAM_01,28.6139,77.209
141,4.7,19,2,car,0.7641,153,113,196,143,174,128,CAM_01,28.6139,77.209
141,4.7,54,2,car,0.7311,1,46,14,63,7,54,CAM_01,28.6139,77.209
141,4.7,53,2,car,0.4909,86,66,114,93,100,79,CAM_01,28.6139,77.209
141,4.7,40,2,car,0.6626,11,42,30,58,20,50,CAM_01,28.6139,77.209
141,4.7,64,2,car,0.6056,151,71,181,96,166,83,CAM_01,28.6139,77.209
141,4.7,57,2,car,0.3262,94,41,118,61,106,51,CAM_01,28.6139,77.209
141,4.7,7,5,bus,0.5775,147,33,174,67,160,50,CAM_01,28.6139,77.209
141,4.7,23,2,car,0.3235,23,39,39,55,31,47,CAM_01,28.6139,77.209
141,4.7,25,2,car,0.3309,88,66,108,81,98,73,CAM_01,28.6139,77.209
142,4.733,5,2,car,0.7588,56,113,101,143,78,128,CAM_01,28.6139,77.209
142,4.733,6,2,car,0.8382,136,82,174,115,155,98,CAM_01,28.6139,77.209
142,4.733,11,2,car,0.8712,71,75,106,105,88,90,CAM_01,28.6139,77.209
142,4.733,19,2,car,0.7895,153,114,196,143,174,128,CAM_01,28.6139,77.209
142,4.733,54,2,car,0.7407,1,45,14,63,7,54,CAM_01,28.6139,77.209
142,4.733,53,2,car,0.5072,86,67,113,93,99,80,CAM_01,28.6139,77.209
142,4.733,40,2,car,0.5534,11,43,30,58,20,50,CAM_01,28.6139,77.209
142,4.733,64,2,car,0.6321,150,70,181,96,165,83,CAM_01,28.6139,77.209
142,4.733,57,2,car,0.3588,94,41,117,62,105,51,CAM_01,28.6139,77.209
142,4.733,7,5,bus,0.583,147,33,174,67,160,50,CAM_01,28.6139,77.209
143,4.767,5,2,car,0.7448,56,114,102,143,79,128,CAM_01,28.6139,77.209
143,4.767,6,2,car,0.8278,136,82,174,115,155,98,CAM_01,28.6139,77.209
143,4.767,11,2,car,0.8052,71,75,106,106,88,90,CAM_01,28.6139,77.209
143,4.767,19,2,car,0.7729,153,114,196,143,174,128,CAM_01,28.6139,77.209
143,4.767,54,2,car,0.7526,1,45,14,63,7,54,CAM_01,28.6139,77.209
143,4.767,53,2,car,0.3384,86,67,113,93,99,80,CAM_01,28.6139,77.209
143,4.767,40,2,car,0.4906,12,43,30,58,21,50,CAM_01,28.6139,77.209
143,4.767,64,2,car,0.5791,151,70,181,96,166,83,CAM_01,28.6139,77.209
143,4.767,57,2,car,0.3237,94,41,117,61,105,51,CAM_01,28.6139,77.209
143,4.767,7,5,bus,0.5553,147,33,174,67,160,50,CAM_01,28.6139,77.209
144,4.8,5,2,car,0.7415,55,114,101,143,78,128,CAM_01,28.6139,77.209
144,4.8,6,2,car,0.8413,136,82,174,116,155,99,CAM_01,28.6139,77.209
144,4.8,11,2,car,0.8107,71,76,106,106,88,91,CAM_01,28.6139,77.209
144,4.8,19,2,car,0.8266,153,114,197,143,175,128,CAM_01,28.6139,77.209
144,4.8,54,2,car,0.6977,1,45,15,62,8,53,CAM_01,28.6139,77.209
144,4.8,40,2,car,0.5197,12,43,30,58,21,50,CAM_01,28.6139,77.209
144,4.8,64,2,car,0.6047,151,71,181,96,166,83,CAM_01,28.6139,77.209
144,4.8,57,2,car,0.3522,94,41,117,61,105,51,CAM_01,28.6139,77.209
144,4.8,7,5,bus,0.4884,147,33,174,67,160,50,CAM_01,28.6139,77.209
145,4.833,5,2,car,0.7627,53,115,100,144,76,129,CAM_01,28.6139,77.209
145,4.833,6,2,car,0.8317,137,82,175,116,156,99,CAM_01,28.6139,77.209
145,4.833,11,2,car,0.8493,71,76,106,106,88,91,CAM_01,28.6139,77.209
145,4.833,19,2,car,0.7928,153,115,196,143,174,129,CAM_01,28.6139,77.209
145,4.833,54,2,car,0.6565,1,45,15,62,8,53,CAM_01,28.6139,77.209
145,4.833,40,2,car,0.6248,12,43,31,58,21,50,CAM_01,28.6139,77.209
145,4.833,64,2,car,0.584,151,71,181,96,166,83,CAM_01,28.6139,77.209
145,4.833,57,2,car,0.342,94,41,117,61,105,51,CAM_01,28.6139,77.209
145,4.833,7,5,bus,0.4007,146,33,174,67,160,50,CAM_01,28.6139,77.209
146,4.867,5,2,car,0.7794,54,115,100,143,77,129,CAM_01,28.6139,77.209
146,4.867,6,2,car,0.8372,137,83,175,116,156,99,CAM_01,28.6139,77.209
146,4.867,11,2,car,0.8679,71,76,106,107,88,91,CAM_01,28.6139,77.209
146,4.867,19,2,car,0.7961,153,116,196,143,174,129,CAM_01,28.6139,77.209
146,4.867,54,2,car,0.6602,1,45,15,62,8,53,CAM_01,28.6139,77.209
146,4.867,40,2,car,0.5949,13,43,31,58,22,50,CAM_01,28.6139,77.209
146,4.867,64,2,car,0.5808,150,71,181,96,165,83,CAM_01,28.6139,77.209
146,4.867,57,2,car,0.3189,94,41,117,61,105,51,CAM_01,28.6139,77.209
146,4.867,7,7,truck,0.3463,147,33,174,66,160,49,CAM_01,28.6139,77.209
146,4.867,73,2,car,0.3502,84,54,110,66,97,60,CAM_01,28.6139,77.209
146,4.867,53,2,car,0.3118,85,67,111,92,98,79,CAM_01,28.6139,77.209
147,4.9,5,2,car,0.8182,53,116,100,143,76,129,CAM_01,28.6139,77.209
147,4.9,6,2,car,0.8382,137,83,175,117,156,100,CAM_01,28.6139,77.209
147,4.9,11,2,car,0.8689,71,76,106,107,88,91,CAM_01,28.6139,77.209
147,4.9,19,2,car,0.821,153,116,196,143,174,129,CAM_01,28.6139,77.209
147,4.9,54,2,car,0.6834,1,45,16,62,8,53,CAM_01,28.6139,77.209
147,4.9,40,2,car,0.5938,13,42,31,58,22,50,CAM_01,28.6139,77.209
147,4.9,64,2,car,0.6225,151,71,181,97,166,84,CAM_01,28.6139,77.209
147,4.9,57,2,car,0.3368,94,41,117,61,105,51,CAM_01,28.6139,77.209
147,4.9,7,7,truck,0.4881,149,33,172,61,160,47,CAM_01,28.6139,77.209
147,4.9,73,2,car,0.3532,83,54,110,67,96,60,CAM_01,28.6139,77.209
147,4.9,53,2,car,0.3091,85,67,112,93,98,80,CAM_01,28.6139,77.209
148,4.933,5,2,car,0.8168,54,117,100,143,77,130,CAM_01,28.6139,77.209
148,4.933,6,2,car,0.8411,137,83,175,117,156,100,CAM_01,28.6139,77.209
148,4.933,11,2,car,0.8645,70,77,106,107,88,92,CAM_01,28.6139,77.209
148,4.933,19,2,car,0.8572,153,117,197,143,175,130,CAM_01,28.6139,77.209
148,4.933,54,2,car,0.6006,1,45,16,62,8,53,CAM_01,28.6139,77.209
148,4.933,40,2,car,0.6296,13,42,32,58,22,50,CAM_01,28.6139,77.209
148,4.933,64,2,car,0.4288,151,71,181,97,166,84,CAM_01,28.6139,77.209
148,4.933,57,2,car,0.3161,94,42,117,61,105,51,CAM_01,28.6139,77.209
148,4.933,7,7,truck,0.4972,149,33,172,59,160,46,CAM_01,28.6139,77.209
148,4.933,73,2,car,0.3641,81,54,112,69,96,61,CAM_01,28.6139,77.209
148,4.933,53,2,car,0.3034,85,67,111,93,98,80,CAM_01,28.6139,77.209
149,4.967,5,2,car,0.8153,54,117,101,144,77,130,CAM_01,28.6139,77.209
149,4.967,6,2,car,0.8568,137,84,175,118,156,101,CAM_01,28.6139,77.209
149,4.967,11,2,car,0.8638,70,77,105,107,87,92,CAM_01,28.6139,77.209
149,4.967,19,2,car,0.8484,153,117,197,143,175,130,CAM_01,28.6139,77.209
149,4.967,54,2,car,0.6107,1,45,16,62,8,53,CAM_01,28.6139,77.209
149,4.967,40,2,car,0.6005,13,42,32,58,22,50,CAM_01,28.6139,77.209
149,4.967,64,2,car,0.6185,151,71,181,97,166,84,CAM_01,28.6139,77.209
149,4.967,57,2,car,0.36,94,42,116,62,105,52,CAM_01,28.6139,77.209
149,4.967,7,5,bus,0.4771,150,33,171,58,160,45,CAM_01,28.6139,77.209
149,4.967,73,2,car,0.3689,80,54,113,70,96,62,CAM_01,28.6139,77.209
149,4.967,74,2,car,0.4482,0,56,5,73,2,64,CAM_01,28.6139,77.209
149,4.967,52,7,truck,0.4101,148,33,173,58,160,45,CAM_01,28.6139,77.209
150,5.0,5,2,car,0.7545,53,118,100,144,76,131,CAM_01,28.6139,77.209
150,5.0,6,2,car,0.8441,137,84,176,118,156,101,CAM_01,28.6139,77.209
150,5.0,11,2,car,0.8618,70,78,105,108,87,93,CAM_01,28.6139,77.209
150,5.0,19,2,car,0.8696,154,118,197,143,175,130,CAM_01,28.6139,77.209
150,5.0,54,2,car,0.6562,1,45,17,62,9,53,CAM_01,28.6139,77.209
150,5.0,40,2,car,0.5975,13,42,32,57,22,49,CAM_01,28.6139,77.209
150,5.0,64,2,car,0.6019,151,71,181,97,166,84,CAM_01,28.6139,77.209
150,5.0,57,2,car,0.3595,94,42,116,61,105,51,CAM_01,28.6139,77.209
150,5.0,73,2,car,0.343,80,54,113,70,96,62,CAM_01,28.6139,77.209
150,5.0,74,2,car,0.4939,0,53,6,72,3,62,CAM_01,28.6139,77.209
150,5.0,52,7,truck,0.5591,148,33,173,59,160,46,CAM_01,28.6139,77.209
150,5.0,23,2,car,0.3634,25,39,41,54,33,46,CAM_01,28.6139,77.209
150,5.0,53,2,car,0.3142,84,68,111,93,97,80,CAM_01,28.6139,77.209
151,5.033,5,2,car,0.7467,53,119,100,143,76,131,CAM_01,28.6139,77.209
151,5.033,6,2,car,0.8354,137,84,176,118,156,101,CAM_01,28.6139,77.209
151,5.033,11,2,car,0.8385,70,78,105,108,87,93,CAM_01,28.6139,77.209
151,5.033,19,2,car,0.8475,154,118,198,143,176,130,CAM_01,28.6139,77.209
151,5.033,54,2,car,0.6897,1,45,17,62,9,53,CAM_01,28.6139,77.209
151,5.033,40,2,car,0.607,14,41,33,57,23,49,CAM_01,28.6139,77.209
151,5.033,64,2,car,0.5909,150,72,182,98,166,85,CAM_01,28.6139,77.209
151,5.033,57,2,car,0.344,94,42,116,61,105,51,CAM_01,28.6139,77.209
151,5.033,73,2,car,0.3313,80,54,113,70,96,62,CAM_01,28.6139,77.209
151,5.033,74,2,car,0.5206,0,52,6,72,3,62,CAM_01,28.6139,77.209
151,5.033,52,7,truck,0.5066,148,33,174,59,161,46,CAM_01,28.6139,77.209
151,5.033,23,2,car,0.3075,25,38,42,54,33,46,CAM_01,28.6139,77.209
151,5.033,53,2,car,0.3431,84,68,110,93,97,80,CAM_01,28.6139,77.209
151,5.033,7,5,bus,0.4446,150,33,172,59,161,46,CAM_01,28.6139,77.209
152,5.067,5,2,car,0.7389,51,119,98,143,74,131,CAM_01,28.6139,77.209
152,5.067,6,2,car,0.8348,137,85,176,119,156,102,CAM_01,28.6139,77.209
